index_x,Name,# Features,# Categorical Features,# Instances,# Classes,# NaNs,Minority Class Size,id,index_y,classifier,roc,cross_entropy,accuracy,pred_time,train_time
111,arsenic-female-bladder,5,2,559,2,0,80,949,arsenic-female-bladder_mlp,mlp,0.8200472813,0.450803636,0.8214285714,0.8344969749000001,0.8338918686000001
111,arsenic-female-bladder,5,2,559,2,0,80,949,arsenic-female-bladder_knn,knn,0.7806619385,0.4901267841,0.8392857143,0.017408847800000002,0.0005335808
112,monks-problems-1,7,7,556,2,0,278,333,monks-problems-1_lr,lr,0.7321830065,0.5326669612,0.7230215827,0.0060179234,0.0056283474
112,monks-problems-1,7,7,556,2,0,278,333,monks-problems-1_rf,rf,1.0,0.3191887389,0.9064748201,0.0543007851,0.0489854813
112,monks-problems-1,7,7,556,2,0,278,333,monks-problems-1_svm,svm,1.0,0.00777354,1.0,0.007714748400000001,0.0064458847000000005
112,monks-problems-1,7,7,556,2,0,278,333,monks-problems-1_mlp,mlp,1.0,0.0004225221,1.0,0.031431675,0.031131506000000003
112,monks-problems-1,7,7,556,2,0,278,333,monks-problems-1_knn,knn,0.9926013072000001,0.3065497564,0.9028776978,0.0036311150000000003,0.0003156662
113,monks-problems-3,7,7,554,2,0,266,335,monks-problems-3_lr,lr,0.9843101798,0.3110536043,0.9783393502000001,0.004802227,0.0046882629
113,monks-problems-3,7,7,554,2,0,266,335,monks-problems-3_rf,rf,0.9923412403,0.1123779303,0.9819494585,0.0062561035000000004,0.0051751137
113,monks-problems-3,7,7,554,2,0,266,335,monks-problems-3_svm,svm,0.9853473035,0.0762781704,0.9891696751000001,0.008402586,0.0072600842
113,monks-problems-3,7,7,554,2,0,266,335,monks-problems-3_mlp,mlp,0.9884852675,0.22319066110000002,0.9783393502000001,0.0414955616,0.0411989689
113,monks-problems-3,7,7,554,2,0,266,335,monks-problems-3_knn,knn,0.9687799170000001,0.4819274056,0.9133574007,0.008962869600000001,0.0002758503
114,climate-model-simulation-crashes,21,1,540,2,0,46,1467,climate-model-simulation-crashes_lr,lr,0.8718684261,0.24696535060000002,0.9222222222,0.0016880035000000002,0.0016012192000000001
114,climate-model-simulation-crashes,21,1,540,2,0,46,1467,climate-model-simulation-crashes_rf,rf,0.8867852362,0.20505882290000002,0.9185185185,0.031507730500000004,0.0290355682
114,climate-model-simulation-crashes,21,1,540,2,0,46,1467,climate-model-simulation-crashes_svm,svm,0.8116274622,0.23680115810000002,0.8925925926,0.0052940845,0.004039526
114,climate-model-simulation-crashes,21,1,540,2,0,46,1467,climate-model-simulation-crashes_mlp,mlp,0.8550392044,0.2238068064,0.9185185185,0.100373745,0.1000087261
114,climate-model-simulation-crashes,21,1,540,2,0,46,1467,climate-model-simulation-crashes_knn,knn,0.7726142666,0.4593355368,0.9222222222,0.0043120384,0.0002598763
115,doa_bwin,14,3,530,2,0,176,45711,doa_bwin_lr,lr,0.5838077585,0.6163462160000001,0.6867924528,0.0025959015,0.0024824142
115,doa_bwin,14,3,530,2,0,176,45711,doa_bwin_rf,rf,0.6011849596000001,0.6259094546,0.641509434,0.0083014965,0.007385015500000001
115,doa_bwin,14,3,530,2,0,176,45711,doa_bwin_svm,svm,0.5822189858,0.6155046287,0.6867924528,0.0113544464,0.007576942400000001
115,doa_bwin,14,3,530,2,0,176,45711,doa_bwin_mlp,mlp,0.5790414405000001,0.6792235466000001,0.6377358491,0.0443463326,0.0440044403
115,doa_bwin,14,3,530,2,0,176,45711,doa_bwin_knn,knn,0.6258440355,0.6097086733,0.6754716981000001,0.010220527600000001,0.0003397465
116,CPMP-2015-runtime-classification,23,1,527,4,0,78,41919,CPMP-2015-runtime-classification_lr,lr,0.7351945414000001,1.0966446316,0.5454545455,0.0059068203,0.0057754517
116,CPMP-2015-runtime-classification,23,1,527,4,0,78,41919,CPMP-2015-runtime-classification_rf,rf,0.7366163017,1.0938530479,0.5303030303,0.3076705933,0.28017902370000003
116,CPMP-2015-runtime-classification,23,1,527,4,0,78,41919,CPMP-2015-runtime-classification_svm,svm,0.7462699017000001,1.0962963008,0.37878787880000003,0.0093033314,0.007329702400000001
116,CPMP-2015-runtime-classification,23,1,527,4,0,78,41919,CPMP-2015-runtime-classification_mlp,mlp,0.7555201413,1.0756460435,0.5833333333,0.13770556450000002,0.13741397860000001
116,CPMP-2015-runtime-classification,23,1,527,4,0,78,41919,CPMP-2015-runtime-classification_knn,knn,0.7300525215,1.6945964967,0.5606060606000001,0.0118062496,0.0002846718
117,kc2,22,1,522,2,0,107,1063,kc2_lr,lr,0.8470383275000001,0.4269010502,0.8007662835,0.0014045238,0.0012948513
117,kc2,22,1,522,2,0,107,1063,kc2_rf,rf,0.837456446,0.6118875308,0.8544061303,0.0589718819,0.053896665600000004
117,kc2,22,1,522,2,0,107,1063,kc2_svm,svm,0.8532229965,0.4012810485,0.785440613,0.0033559799,0.0025389194000000003
117,kc2,22,1,522,2,0,107,1063,kc2_mlp,mlp,0.8537456446,0.3673784994,0.8505747126000001,0.37216997150000003,0.3710849285
117,kc2,22,1,522,2,0,107,1063,kc2_knn,knn,0.8349738676,1.1969152776,0.8390804598,0.0031290054,0.0001261234
118,threeOf9,10,10,512,2,0,238,40690,threeOf9_lr,lr,0.8785172498,0.43855515380000004,0.78515625,0.0037589073000000002,0.0036234856000000003
118,threeOf9,10,10,512,2,0,238,40690,threeOf9_rf,rf,0.9905798874,0.2710059489,0.953125,0.25866866110000003,0.23127508160000002
118,threeOf9,10,10,512,2,0,238,40690,threeOf9_svm,svm,0.999021287,0.0524945261,0.98046875,0.0071647167000000005,0.0052301884
118,threeOf9,10,10,512,2,0,238,40690,threeOf9_mlp,mlp,0.9958404698000001,0.0870481617,0.97265625,0.14457106590000002,0.1440143585
118,threeOf9,10,10,512,2,0,238,40690,threeOf9_knn,knn,0.9673354539000001,0.3632071103,0.890625,0.0030369759000000002,0.0002286434
119,rmftsa_ladata,11,1,508,2,0,222,717,rmftsa_ladata_lr,lr,0.9529220779,0.3799323975,0.8543307087,0.0089724064,0.00887537
119,rmftsa_ladata,11,1,508,2,0,222,717,rmftsa_ladata_rf,rf,0.9384740260000001,0.34659215600000004,0.8700787402,0.0313611031,0.0287034512
119,rmftsa_ladata,11,1,508,2,0,222,717,rmftsa_ladata_svm,svm,0.9438311688000001,0.4076658293,0.8661417323,0.0066678524,0.006180763200000001
119,rmftsa_ladata,11,1,508,2,0,222,717,rmftsa_ladata_mlp,mlp,0.9527922078000001,,0.8503937008,0.20130610470000002,0.2010812759
119,rmftsa_ladata,11,1,508,2,0,222,717,rmftsa_ladata_knn,knn,0.9327272727,0.571716113,0.8503937008,0.0025911331000000003,0.0001659393
120,boston_corrected,21,4,506,2,0,223,825,boston_corrected_lr,lr,0.9579182631000001,0.2843316037,0.8893280632,0.0072968006,0.0029120445
120,boston_corrected,21,4,506,2,0,223,825,boston_corrected_rf,rf,0.9600893997000001,0.2798610042,0.8893280632,0.2923240662,0.26653695110000003
120,boston_corrected,21,4,506,2,0,223,825,boston_corrected_svm,svm,0.9556832695,0.27839701240000003,0.8814229249000001,0.005129575700000001,0.0040891171
120,boston_corrected,21,4,506,2,0,223,825,boston_corrected_mlp,mlp,0.9410600255,0.3597886766,0.8695652174,0.2184987068,0.21655941010000002
120,boston_corrected,21,4,506,2,0,223,825,boston_corrected_knn,knn,0.9133461047,0.48999285410000004,0.8616600791,0.029687881500000003,0.0002686977
121,boston,14,2,506,2,0,209,853,boston_lr,lr,0.9430718954,0.3069458741,0.8774703557,0.0047779083000000005,0.0046770573
121,boston,14,2,506,2,0,209,853,boston_rf,rf,0.9558169935,0.2780904655,0.8735177866,0.1185503006,0.10875368120000001
121,boston,14,2,506,2,0,209,853,boston_svm,svm,0.9472549020000001,0.2974688203,0.8893280632,0.0046815872,0.0039179325000000004
121,boston,14,2,506,2,0,209,853,boston_mlp,mlp,0.9516993464,0.36929062770000004,0.9051383399,1.3162989616,1.3142368793
121,boston,14,2,506,2,0,209,853,boston_knn,knn,0.928496732,0.3454165068,0.8893280632,0.0028760433,0.0001330376
122,collins,23,3,500,2,0,80,987,collins_lr,lr,1.0,0.0010384424,1.0,0.0008196831,0.0006783009
122,collins,23,3,500,2,0,80,987,collins_rf,rf,1.0,0.06463554120000001,1.0,0.0598361492,0.0553064346
122,collins,23,3,500,2,0,80,987,collins_svm,svm,1.0,0.0096140055,1.0,0.0039782524,0.0026643276
122,collins,23,3,500,2,0,80,987,collins_mlp,mlp,1.0,0.0007070666,1.0,0.023996591600000002,0.0233654976
122,collins,23,3,500,2,0,80,987,collins_knn,knn,1.0,0.0147220855,1.0,0.0060431957,0.0004253387
123,pm10,8,1,500,2,0,246,750,pm10_lr,lr,0.5,0.7012467623,0.48,0.0006411076,0.0005581379
123,pm10,8,1,500,2,0,246,750,pm10_rf,rf,0.5808333333,0.6958746113000001,0.5640000000000001,0.1252863407,0.1128439903
123,pm10,8,1,500,2,0,246,750,pm10_svm,svm,0.5559615385000001,0.6974890544,0.54,0.0343301296,0.0330870152
123,pm10,8,1,500,2,0,246,750,pm10_mlp,mlp,0.5888461538,0.7851814632,0.548,0.285851717,0.2851912975
123,pm10,8,1,500,2,0,246,750,pm10_knn,knn,0.5604487179000001,0.7050531771,0.532,0.0035927296,0.0002713203
124,no2,8,1,500,2,0,249,886,no2_lr,lr,0.6187243852000001,0.6685204859,0.556,0.0027093887000000003,0.0025832653
124,no2,8,1,500,2,0,249,886,no2_rf,rf,0.6771260246,0.6599171407000001,0.64,0.3191587925,0.2914514542
124,no2,8,1,500,2,0,249,886,no2_svm,svm,0.6339651639,0.6768796718,0.6000000000000001,0.009077549,0.0070822239
124,no2,8,1,500,2,0,249,886,no2_mlp,mlp,0.6314677254000001,0.7257240642,0.5760000000000001,0.044982671700000004,0.0441112518
124,no2,8,1,500,2,0,249,886,no2_knn,knn,0.6174436475,4.346457841,0.588,0.0019268990000000001,0.0001320839
125,LED-display-domain-7digit,8,1,500,10,0,37,40496,LED-display-domain-7digit_lr,lr,0.9578100044000001,1.3854228078,0.764,0.006115675,0.005887508400000001
125,LED-display-domain-7digit,8,1,500,10,0,37,40496,LED-display-domain-7digit_rf,rf,0.9548680835000001,0.9156161564,0.768,0.05235672,0.0465376377
125,LED-display-domain-7digit,8,1,500,10,0,37,40496,LED-display-domain-7digit_svm,svm,0.9607431751000001,0.8323082024,0.776,0.0146563053,0.0112500191
125,LED-display-domain-7digit,8,1,500,10,0,37,40496,LED-display-domain-7digit_mlp,mlp,0.9595835299000001,0.7988265121,0.756,0.048235178000000004,0.0478274822
125,LED-display-domain-7digit,8,1,500,10,0,37,40496,LED-display-domain-7digit_knn,knn,0.9433208162000001,2.055446807,0.756,0.005674362200000001,0.0002450943
126,irish,6,4,500,2,32,222,451,irish_lr,lr,1.0,0.0019435928000000001,1.0,0.0008056164,0.0006747246
126,irish,6,4,500,2,32,222,451,irish_rf,rf,1.0,0.0662243802,0.984,0.0514025688,0.0466454029
126,irish,6,4,500,2,32,222,451,irish_svm,svm,1.0,0.014991404000000002,0.984,0.0019006729,0.0014760494
126,irish,6,4,500,2,32,222,451,irish_mlp,mlp,1.0,0.0012421879,1.0,0.027641534800000003,0.026159048100000002
126,irish,6,4,500,2,32,222,451,irish_knn,knn,0.9998703740000001,0.014357850200000001,0.996,0.0030832291000000003,0.0003783703
127,PopularKids,11,5,478,3,0,90,1100,PopularKids_lr,lr,0.6321263601,0.9861465700000001,0.5146443515,0.0006558895000000001,0.0005459785
127,PopularKids,11,5,478,3,0,90,1100,PopularKids_rf,rf,0.6315880229,1.2861701784,0.5020920502,0.0070159435,0.0061120987000000005
127,PopularKids,11,5,478,3,0,90,1100,PopularKids_svm,svm,0.644765181,0.9981932257,0.5313807531,0.0103824139,0.0067903996
127,PopularKids,11,5,478,3,0,90,1100,PopularKids_mlp,mlp,0.6437851535,0.9830912174,0.5188284519,0.5533373356,0.5519685745
127,PopularKids,11,5,478,3,0,90,1100,PopularKids_knn,knn,0.6117130409,4.1919766611,0.4811715481,0.007787466000000001,0.0001628399
128,analcatdata_apnea2,4,3,475,2,0,64,765,analcatdata_apnea2_lr,lr,0.9725728534,0.1707978709,0.9243697479,0.0008120537,0.0006244183000000001
128,analcatdata_apnea2,4,3,475,2,0,64,765,analcatdata_apnea2_rf,rf,0.9701573944,0.1623624955,0.9243697479,0.1018459797,0.0924472809
128,analcatdata_apnea2,4,3,475,2,0,64,765,analcatdata_apnea2_svm,svm,0.9772479352000001,0.1592943062,0.8697478992000001,0.0023109913,0.0017869473
128,analcatdata_apnea2,4,3,475,2,0,64,765,analcatdata_apnea2_mlp,mlp,0.9766245909000001,0.1906838847,0.9243697479,0.5176594257,0.5174217224000001
128,analcatdata_apnea2,4,3,475,2,0,64,765,analcatdata_apnea2_knn,knn,0.9702353125000001,0.1442262382,0.9369747899,0.00771451,0.0002551079
129,analcatdata_apnea1,4,3,475,2,0,61,767,analcatdata_apnea1_lr,lr,0.9185155305,0.2550123483,0.9159663866000001,0.0035595894000000003,0.0034716129
129,analcatdata_apnea1,4,3,475,2,0,61,767,analcatdata_apnea1_rf,rf,0.92564206,0.2575110095,0.8823529412000001,0.0963544846,0.0875694752
129,analcatdata_apnea1,4,3,475,2,0,61,767,analcatdata_apnea1_svm,svm,0.9125991663,0.2845777741,0.8529411765,0.0024447441,0.0019624233
129,analcatdata_apnea1,4,3,475,2,0,61,767,analcatdata_apnea1_mlp,mlp,0.9302137959000001,0.208735095,0.9369747899,0.0502481461,0.0500059128
129,analcatdata_apnea1,4,3,475,2,0,61,767,analcatdata_apnea1_knn,knn,0.9523329299000001,0.3393541392,0.8823529412000001,0.0078313351,0.00025653840000000003
130,thoracic-surgery,17,14,470,2,0,70,1506,thoracic-surgery_lr,lr,0.7037161031,0.42912456920000003,0.8425531915000001,0.0074872971,0.0073680878
130,thoracic-surgery,17,14,470,2,0,70,1506,thoracic-surgery_rf,rf,0.640441915,1.1841562405000001,0.8382978723000001,0.0068089962,0.0057082176
130,thoracic-surgery,17,14,470,2,0,70,1506,thoracic-surgery_svm,svm,0.6677268162000001,0.38282035010000004,0.8765957447,0.0050079823,0.0032596588
130,thoracic-surgery,17,14,470,2,0,70,1506,thoracic-surgery_mlp,mlp,0.7048878473,0.38798721700000005,0.8382978723000001,0.0665464401,0.06624484060000001
130,thoracic-surgery,17,14,470,2,0,70,1506,thoracic-surgery_knn,knn,0.6393538668000001,1.1545345098,0.8765957447,0.010561704600000001,0.0001399517
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_lr,lr,0.8138266509000001,0.5975178347,0.7264957265,0.0022125244,0.0020763874
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_rf,rf,0.9363944575,0.3259218401,0.8589743590000001,0.2692360878,0.244530201
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_svm,svm,0.9062500000000001,0.4152481349,0.8333333333,0.0050022602,0.0039286613000000005
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_mlp,mlp,0.9268867925000001,0.369197315,0.8632478632,0.21125388150000002,0.2106440067
131,analcatdata_vineyard,4,2,468,2,0,208,724,analcatdata_vineyard_knn,knn,0.9236070165,1.2540601432,0.8717948718,0.0021367073,0.0003268719
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_lr,lr,0.48076356130000003,0.6903265333,0.5512820513000001,0.0006966591,0.0005726814
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_rf,rf,0.9304245283,0.3411740481,0.8504273504000001,0.2566399574,0.2325136662
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_svm,svm,0.7933372642000001,0.5268425108,0.7735042735000001,0.0053782463,0.0042841434
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_mlp,mlp,0.9272553066,0.4287641596,0.8376068376,0.12100148200000001,0.1198592186
132,chscase_vine2,3,1,468,2,0,212,814,chscase_vine2_knn,knn,0.9415168042000001,0.6806015627,0.8760683761,0.0016615391,0.0002455711
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_lr,lr,0.7891555395000001,0.5052440214,0.7142857143,0.0092658997,0.0090689659
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_rf,rf,0.7626308192,0.5362141173,0.7229437229,0.0316491127,0.028577327700000002
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_svm,svm,0.7963731505,0.5062055421,0.7229437229,0.0059309006000000004,0.004216671
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_mlp,mlp,0.790779502,0.5045341501,0.7229437229,0.0458695889,0.0453836918
133,sa-heart,10,2,462,2,0,160,1498,sa-heart_knn,knn,0.7669613858000001,0.5303373768,0.7532467532,0.0073719025,0.00023913380000000002
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_lr,lr,0.9524442966000001,0.1853984196,0.9333333333,0.010713338900000001,0.010095119500000001
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_rf,rf,0.9723145993000001,0.1802460686,0.9111111111,0.098839283,0.08938074110000001
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_svm,svm,0.9434652478000001,0.271009353,0.9244444444000001,0.0018701553,0.0014781952000000001
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_mlp,mlp,0.9566012637,0.1696709911,0.9377777778,0.414375782,0.41411423680000004
134,analcatdata_apnea3,4,3,450,2,0,55,764,analcatdata_apnea3_knn,knn,0.9711506485,0.1767492649,0.9066666667000001,0.006944656400000001,0.0002503395
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_lr,lr,0.9550166605,0.274379143,0.8954545455,0.0023708344,0.0022828579
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_rf,rf,0.9618659756000001,0.22295130070000002,0.9318181818000001,0.2787573338,0.2587730885
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_svm,svm,0.9736208812,0.20576781530000002,0.9227272727,0.0033378601000000003,0.0027761459
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_mlp,mlp,0.9589041096,0.2253954649,0.9227272727,0.2135455608,0.2127728462
135,wholesale-customers,9,2,440,2,0,142,1511,wholesale-customers_knn,knn,0.9581636431,0.4092569406,0.9136363636,0.0029091835000000003,0.0002918243
136,mw1,38,1,403,2,0,31,1071,mw1_lr,lr,0.8281564567,0.2463408511,0.9059405941,0.0007410049000000001,0.0006196499
136,mw1,38,1,403,2,0,31,1071,mw1_rf,rf,0.8750359505,0.22466948180000001,0.900990099,0.0290427208,0.0268964767
136,mw1,38,1,403,2,0,31,1071,mw1_svm,svm,0.7387115329,0.3100717814,0.9059405941,0.0029864311,0.002612114
136,mw1,38,1,403,2,0,31,1071,mw1_mlp,mlp,0.8146390567,0.2577987627,0.9108910891,0.06605458260000001,0.0657217503
136,mw1,38,1,403,2,0,31,1071,mw1_knn,knn,0.8137762439,0.6900194631000001,0.9059405941,0.0083038807,0.0003345013
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_lr,lr,0.9843370419,0.2335228641,0.9059405941,0.015311002700000001,0.015094041800000001
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_rf,rf,0.9785415212,0.39988124890000004,0.8712871287,0.1110467911,0.0994627476
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_svm,svm,0.9873153749,0.2779189965,0.9059405941,0.00410676,0.0034873486
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_mlp,mlp,0.9817533855,0.7485584256000001,0.9059405941,0.07395362850000001,0.0736670494
137,user-knowledge,6,1,403,5,0,24,1508,user-knowledge_knn,knn,0.9524155187000001,0.6436977921,0.7475247525000001,0.0019714832,0.0001988411
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_lr,lr,0.4726,0.7164609052,0.465,0.0020730495,0.0018606186
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_rf,rf,0.5538000000000001,0.7179273824,0.535,0.1177048683,0.1084439754
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_svm,svm,0.5631,0.6889439554,0.5,0.0050547123,0.003452301
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_mlp,mlp,0.5537000000000001,4.5660934057,0.54,0.5279176235,0.5273873806
138,chscase_census5,8,1,400,2,0,193,906,chscase_census5_knn,knn,0.517,2.2559922856,0.51,0.005793571500000001,0.00012969970000000001
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_lr,lr,0.4935338346,0.6923685637,0.495,0.0019829273,0.0017826557
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_rf,rf,0.5813533835,0.7388551355,0.58,0.0076682568,0.0067665577
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_svm,svm,0.5757393484000001,0.7052043462,0.525,0.0045771599,0.0035164356000000003
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_mlp,mlp,0.5612030075000001,0.6913389593,0.495,0.0156903267,0.0154783726
139,chscase_census4,8,1,400,2,0,194,907,chscase_census4_knn,knn,0.5452130326,0.7091410978,0.53,0.0196526051,0.00023174290000000001
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_lr,lr,0.4906962785,0.722244604,0.465,0.0016338825,0.0014288425
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_rf,rf,0.4573329332,0.7526453177,0.48,0.0303387642,0.0274507999
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_svm,svm,0.543617447,0.6998128437000001,0.49,0.0049612522,0.0034484863000000003
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_mlp,mlp,0.5536214486000001,5.7587488098,0.58,0.5043842793000001,0.5039186478000001
140,chscase_census3,8,1,400,2,0,192,908,chscase_census3_knn,knn,0.5289115646,1.7361455387,0.48,0.0054893494,0.0001418591
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_lr,lr,0.5533553355,0.6890565597,0.53,0.0006511211,0.0005242825
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_rf,rf,0.5439543954,0.7021987351,0.515,0.0321605206,0.0284593105
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_svm,svm,0.5111511151,0.6956176946,0.505,0.0041129589,0.0030491352
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_mlp,mlp,0.5604560456000001,0.696507183,0.505,0.0157036781,0.015202045400000001
141,chscase_census2,8,1,400,2,0,197,909,chscase_census2_knn,knn,0.5601560156000001,1.4048346045,0.5700000000000001,0.0056250095,0.00013041500000000002
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_lr,lr,0.5067953107000001,0.6761961022,0.595,0.0007429123000000001,0.0005664825
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_rf,rf,0.5286855483,0.6924030848,0.5650000000000001,0.0646276474,0.0591964722
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_svm,svm,0.5342877892,0.6727445422,0.5750000000000001,0.036213874800000004,0.0352904797
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_mlp,mlp,0.5490196078,0.6746096891000001,0.595,0.0414237976,0.041200161000000006
142,chscase_census6,7,1,400,2,0,165,900,chscase_census6_knn,knn,0.5737628385,1.5252310405,0.5650000000000001,0.0037531853,0.0001602173
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_lr,lr,0.7115294926,1.1811382805,0.385,0.019766807600000002,0.0194926262
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_rf,rf,0.62498569,1.3202583197,0.30000000000000004,0.1014285088,0.0922937393
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_svm,svm,0.7527846104,1.1634638263000001,0.17,0.007002592100000001,0.0056319237
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_mlp,mlp,0.7122870488,1.1808943503,0.385,0.0421991348,0.0418822765
143,analcatdata_germangss,6,5,400,4,0,100,475,analcatdata_germangss_knn,knn,0.5810418909,2.026231683,0.26,0.0078895092,0.0001378059
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_lr,lr,0.8324392150000001,1.670385814,0.5750000000000001,0.023774385500000002,0.0235738754
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_rf,rf,0.8519344388000001,1.0514542655,0.58,0.060687303500000005,0.0551245213
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_svm,svm,0.8313656995,1.1452115737,0.5650000000000001,0.0133450031,0.0101318359
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_mlp,mlp,0.8479097833,1.3935367097,0.585,0.3761098385,0.37560296060000004
144,calendarDOW,33,21,399,5,0,44,40663,calendarDOW_knn,knn,0.8507884435,2.8947668306,0.59,0.0079026222,0.0002710819
145,autoMpg,8,4,398,2,6,189,831,autoMpg_lr,lr,0.9780141844,0.2179536145,0.8994974874,0.0021266937,0.0019235611
145,autoMpg,8,4,398,2,6,189,831,autoMpg_rf,rf,0.9686930091,0.2206371954,0.9145728643000001,0.10014772420000001,0.0917730331
145,autoMpg,8,4,398,2,6,189,831,autoMpg_svm,svm,0.9754812563,0.2449404081,0.9095477387,0.0035340786,0.0028779507
145,autoMpg,8,4,398,2,6,189,831,autoMpg_mlp,mlp,0.9772036474,0.2096094174,0.9246231156,0.21627473830000002,0.21267199520000002
145,autoMpg,8,4,398,2,6,189,831,autoMpg_knn,knn,0.9687943262,0.2188388748,0.9296482412,0.0028464794,0.0002806187
146,vinnie,3,1,380,2,0,185,860,vinnie_lr,lr,0.9279054279000001,0.3409792994,0.8368421053,0.0006315708,0.0005016327
146,vinnie,3,1,380,2,0,185,860,vinnie_rf,rf,0.9166944167000001,0.3736974819,0.8315789474,0.0275061131,0.024773836100000002
146,vinnie,3,1,380,2,0,185,860,vinnie_svm,svm,0.9277944278,0.3430507084,0.8315789474,0.0022428036,0.0016725063000000001
146,vinnie,3,1,380,2,0,185,860,vinnie_mlp,mlp,0.9286269286000001,0.3388476274,0.8368421053,0.0528640747,0.0524804592
146,vinnie,3,1,380,2,0,185,860,vinnie_knn,knn,0.9244644245,0.5088520534000001,0.8315789474,0.0055189133,0.0001356602
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_lr,lr,0.6494009866,0.6663241092000001,0.5675675676,0.0015940666,0.0015115738
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_rf,rf,0.7312661499,0.6305461397000001,0.6540540541000001,0.0598678589,0.054299593
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_svm,svm,0.6284942448,0.6710516864,0.5945945946,0.0042459965,0.0033123493
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_mlp,mlp,0.7004933051000001,0.6947128349,0.5351351351,0.0463125706,0.0441417694
147,jEdit_4.2_4.3,9,1,369,2,0,165,1048,jEdit_4.2_4.3_knn,knn,0.6881606765,0.6389294885,0.6540540541000001,0.0018420219,0.0001850128
148,dermatology,35,34,366,6,8,20,35,dermatology_lr,lr,0.9990111449,0.0614894068,0.9672131148,0.033372879,0.0331020355
148,dermatology,35,34,366,6,8,20,35,dermatology_rf,rf,0.9992452932,0.221587634,0.9726775956,0.052708864200000004,0.047641515700000005
148,dermatology,35,34,366,6,8,20,35,dermatology_svm,svm,0.9991988579000001,0.1669624036,0.9672131148,0.0122287273,0.009585142100000001
148,dermatology,35,34,366,6,8,20,35,dermatology_mlp,mlp,0.9994001071,0.0600749184,0.9781420765000001,0.0922923088,0.09030342100000001
148,dermatology,35,34,366,6,8,20,35,dermatology_knn,knn,0.9978190689,0.2754065506,0.9398907104,0.0094335079,0.0005280972
